filename,dose_ppm_h,risk_band,quality_status,L,a,b,darkness,rel_dark,patch_r,patch_g,patch_b
clean/clean_0719.jpg,4.3071,low,pass,60.392,6.0,51.0,0.4429,0.3005,179.14,140.49,52.81
clean/clean_0720.jpg,13.0477,medium,pass,49.804,-15.0,50.0,0.5638,0.4232,118.28,124.88,22.4
clean/clean_0721.jpg,14.0394,medium,pass,50.98,-14.0,45.0,0.548,0.4095,121.83,126.58,39.82
clean/clean_0722.jpg,30.8353,high,pass,27.451,-11.0,17.0,0.7562,0.682,58.42,68.72,38.28
clean/clean_0723.jpg,23.1011,high,pass,34.902,-14.0,28.0,0.6955,0.5957,74.92,87.07,36.31
clean/clean_0724.jpg,3.505,low,pass,60.392,4.0,33.0,0.4337,0.3005,171.77,141.44,87.91
clean/clean_0725.jpg,9.2748,medium,pass,52.549,-5.0,47.0,0.528,0.3914,139.44,126.65,38.03
clean/clean_0726.jpg,29.5267,high,pass,22.745,0.0,8.0,0.7851,0.7366,59.21,54.73,43.68
clean/clean_0727.jpg,17.081,medium,pass,41.961,-18.0,40.0,0.6366,0.514,90.51,106.34,27.88
clean/clean_0728.jpg,13.809,medium,pass,43.922,-7.0,42.0,0.6101,0.4912,112.71,106.38,28.84
clean/clean_0729.jpg,19.3728,medium,pass,41.569,-28.0,35.0,0.6538,0.5185,66.62,109.24,37.24
clean/clean_0730.jpg,1.5541,low,pass,72.157,-7.0,24.0,0.3154,0.1643,181.15,179.44,132.38
clean/clean_0731.jpg,23.1903,high,pass,36.078,-17.0,27.0,0.6888,0.5821,71.13,91.58,38.06
clean/clean_0732.jpg,16.9773,medium,pass,44.314,-12.0,36.0,0.6079,0.4867,103.57,109.25,42.8
clean/clean_0733.jpg,2.4272,low,pass,66.667,-4.0,30.0,0.3726,0.2278,174.52,162.65,108.22
clean/clean_0734.jpg,9.6675,medium,pass,56.078,-10.0,49.0,0.4966,0.3504,142.35,137.87,42.79
clean/clean_0735.jpg,6.8675,medium,pass,50.588,6.0,49.0,0.5426,0.4141,151.47,115.59,30.67
clean/clean_0736.jpg,30.9532,high,pass,28.235,-19.0,25.0,0.7596,0.673,49.74,73.89,26.82
clean/clean_0737.jpg,26.3423,high,pass,34.118,-21.0,32.0,0.7097,0.6048,62.97,88.96,26.19
clean/clean_0738.jpg,17.7103,medium,pass,38.431,-6.0,32.0,0.6557,0.5549,97.9,92.5,37.13
clean/clean_0739.jpg,9.1727,medium,pass,53.725,-15.0,51.0,0.5243,0.3778,129.21,134.88,30.57
clean/clean_0740.jpg,16.7587,medium,pass,41.569,-12.0,38.0,0.6346,0.5186,97.94,102.69,31.62
clean/clean_0741.jpg,18.3823,medium,pass,41.176,-12.0,26.0,0.6314,0.523,92.26,102.55,54.57
clean/clean_0742.jpg,18.052,medium,pass,38.431,-8.0,31.0,0.6574,0.5549,94.22,93.43,38.07
clean/clean_0743.jpg,22.2612,high,pass,38.431,-16.0,28.0,0.6633,0.5548,79.45,97.14,44.54
clean/clean_0744.jpg,10.2108,medium,pass,53.333,-2.0,49.0,0.52,0.3822,146.74,126.57,37.04
clean/clean_0745.jpg,41.6108,high,pass,17.647,-14.0,18.0,0.8435,0.7956,32.37,48.22,16.85
clean/clean_0746.jpg,31.346,high,pass,28.627,-21.0,15.0,0.7623,0.6684,38.84,75.0,43.64
clean/clean_0747.jpg,15.3738,medium,pass,44.706,-15.0,40.0,0.6106,0.4822,100.81,111.11,34.5
clean/clean_0748.jpg,19.3854,medium,pass,42.745,-20.0,32.0,0.6281,0.5049,85.07,109.22,46.46
clean/clean_0749.jpg,14.8554,medium,pass,46.667,-10.0,38.0,0.5828,0.4595,113.63,114.69,44.54
clean/clean_0750.jpg,7.2497,medium,pass,58.431,-9.0,50.0,0.4712,0.3232,151.53,143.35,47.35
clean/clean_0751.jpg,36.6733,high,pass,21.176,-14.0,18.0,0.8147,0.7547,39.83,55.66,23.37
clean/clean_0752.jpg,0.7596,fresh,pass,78.039,-7.0,17.0,0.2517,0.0961,193.96,195.02,160.89
clean/clean_0753.jpg,8.5542,medium,pass,54.902,-6.0,53.0,0.5106,0.3641,146.85,132.21,28.82
clean/clean_0754.jpg,36.9259,high,pass,24.706,-20.0,19.0,0.7923,0.7139,34.4,66.86,29.96
clean/clean_0755.jpg,36.299,high,pass,24.706,-14.0,20.0,0.7828,0.7138,47.09,64.78,28.79
clean/clean_0756.jpg,14.2793,medium,pass,45.49,-10.0,39.0,0.5935,0.4731,112.63,111.85,38.01
clean/clean_0757.jpg,31.3059,high,pass,26.667,-15.0,23.0,0.7701,0.6911,50.95,68.63,27.11
clean/clean_0758.jpg,29.8956,high,pass,30.588,-13.0,19.0,0.7306,0.6457,61.06,77.82,41.84
clean/clean_0759.jpg,29.5988,high,pass,32.941,-14.0,27.0,0.7117,0.6185,69.39,83.38,33.55
clean/clean_0760.jpg,24.6838,high,pass,32.941,-17.0,24.0,0.7142,0.6185,63.68,84.14,38.92
clean/clean_0761.jpg,28.9148,high,pass,31.373,-10.0,18.0,0.7183,0.6366,68.39,78.69,45.48
clean/clean_0762.jpg,3.9597,low,pass,64.314,2.0,48.0,0.4021,0.2551,184.71,152.53,67.61
clean/clean_0763.jpg,19.8506,medium,pass,40.784,-16.0,20.0,0.6385,0.5277,80.43,103.65,63.98
clean/clean_0764.jpg,20.0275,high,pass,40.392,-24.0,36.0,0.6598,0.5322,72.96,104.5,31.58
clean/clean_0765.jpg,15.6769,medium,pass,43.137,-17.0,37.0,0.6251,0.5004,93.35,108.26,36.27
clean/clean_0766.jpg,2.7491,low,pass,64.706,5.0,25.0,0.3854,0.2506,181.1,152.61,113.87
clean/clean_0767.jpg,16.1107,medium,pass,38.431,-8.0,33.0,0.6582,0.5548,94.35,93.56,35.42
clean/clean_0768.jpg,18.2183,medium,pass,38.039,-12.0,32.0,0.6653,0.5594,86.81,94.33,35.26
clean/clean_0769.jpg,15.0529,medium,pass,41.176,-8.0,36.0,0.6347,0.5231,102.48,99.84,34.31
clean/clean_0770.jpg,8.4371,medium,pass,52.941,-4.0,48.0,0.5219,0.3868,143.14,127.58,37.12
clean/clean_0771.jpg,10.8986,medium,pass,47.843,-1.0,42.0,0.5673,0.4459,133.0,112.82,38.06
clean/clean_0772.jpg,7.034,medium,pass,59.216,-16.0,55.0,0.4753,0.3142,143.42,148.17,34.63
clean/clean_0773.jpg,23.2033,high,pass,32.941,-11.0,16.0,0.7054,0.6185,69.44,82.5,52.07
clean/clean_0774.jpg,23.873,high,pass,35.294,-21.0,34.0,0.7,0.5912,66.6,91.67,24.29
clean/clean_0775.jpg,26.2837,high,pass,29.804,-17.0,26.0,0.7436,0.6548,57.36,76.89,27.05
clean/clean_0776.jpg,1.2582,low,pass,74.118,0.0,25.0,0.2875,0.1417,199.58,181.26,136.97
clean/clean_0777.jpg,40.5104,high,pass,18.431,-13.0,17.0,0.838,0.7865,34.22,49.13,19.61
clean/clean_0778.jpg,40.4524,high,pass,21.961,-19.0,16.0,0.8161,0.7456,29.55,59.25,28.81
clean/clean_0779.jpg,24.8037,high,pass,34.118,-21.0,27.0,0.7096,0.6049,60.09,88.86,34.41
clean/clean_0780.jpg,20.1529,high,pass,37.647,-16.0,23.0,0.6685,0.5639,75.79,95.32,51.95
clean/clean_0781.jpg,32.4373,high,pass,24.706,-12.0,15.0,0.7835,0.7138,47.26,63.1,35.43
clean/clean_0782.jpg,6.8156,medium,pass,51.765,3.0,53.0,0.5384,0.4004,151.52,119.34,20.56
clean/clean_0783.jpg,34.1865,high,pass,22.745,-4.0,14.0,0.7901,0.7366,55.31,56.37,34.24
clean/clean_0784.jpg,28.6071,high,pass,33.725,-14.0,29.0,0.7085,0.6094,71.17,84.23,31.63
clean/clean_0785.jpg,29.9544,high,pass,24.706,-9.0,24.0,0.7778,0.7139,57.3,62.98,22.37
clean/clean_0786.jpg,14.2055,medium,pass,47.843,-10.0,42.0,0.5736,0.4459,118.22,117.43,38.98
clean/clean_0787.jpg,29.0131,high,pass,25.882,-14.0,21.0,0.7738,0.7003,51.65,66.56,27.81
clean/clean_0788.jpg,1.8997,low,pass,71.373,-3.0,33.0,0.3209,0.1734,190.27,175.63,115.65
clean/clean_0789.jpg,33.7601,high,pass,28.627,-15.0,22.0,0.7516,0.6684,55.46,73.15,33.47
clean/clean_0790.jpg,1.1248,low,pass,70.98,5.0,15.0,0.315,0.1779,194.79,169.99,146.02
clean/clean_0791.jpg,23.3446,high,pass,36.471,-17.0,27.0,0.6823,0.5776,73.85,92.46,40.78
clean/clean_0792.jpg,39.4903,high,pass,20.392,-12.0,21.0,0.8191,0.7638,42.48,53.7,16.79
clean/clean_0793.jpg,6.9419,medium,pass,54.902,-4.0,51.0,0.5058,0.3641,149.93,131.6,34.68
clean/clean_0794.jpg,38.5068,high,pass,14.902,-2.0,6.0,0.8527,0.8274,37.11,39.1,30.82
clean/clean_0795.jpg,21.3308,high,pass,41.176,-23.0,35.0,0.6505,0.5231,75.78,106.39,35.32
clean/clean_0796.jpg,26.19,high,pass,32.941,-20.0,24.0,0.7189,0.6184,58.27,85.19,37.21
clean/clean_0797.jpg,38.0228,high,pass,20.0,-8.0,19.0,0.8174,0.7683,45.39,52.0,21.55
clean/clean_0798.jpg,2.1231,low,pass,68.235,0.0,23.0,0.3483,0.2097,182.91,165.51,125.84
clean/clean_0799.jpg,23.7911,high,pass,36.078,-19.0,31.0,0.6904,0.5821,70.15,92.44,32.45
clean/clean_0800.jpg,10.8409,medium,pass,54.118,-13.0,48.0,0.5189,0.3732,132.14,134.12,39.05
clean/clean_0801.jpg,26.979,high,pass,31.373,-21.0,25.0,0.7353,0.6366,52.92,81.69,32.77
clean/clean_0802.jpg,0.6053,fresh,pass,80.392,-4.0,12.0,0.2193,0.0687,202.36,201.57,177.6
clean/clean_0803.jpg,16.4011,medium,pass,41.176,-11.0,35.0,0.6329,0.5231,98.94,101.85,37.24
clean/clean_0804.jpg,20.34,high,pass,40.392,-13.0,38.0,0.6476,0.5322,93.45,100.06,28.06
clean/clean_0805.jpg,5.3363,medium,pass,58.431,3.0,54.0,0.4682,0.3232,170.74,136.71,37.94
clean/clean_0806.jpg,19.3944,medium,pass,37.647,-5.0,29.0,0.6614,0.564,95.16,90.68,40.85
clean/clean_0807.jpg,16.4264,medium,pass,40.392,-3.0,30.0,0.6355,0.5321,106.31,95.37,45.53
clean/clean_0808.jpg,24.6831,high,pass,34.51,-18.0,30.0,0.7027,0.6003,67.45,88.82,30.68
clean/clean_0809.jpg,31.582,high,pass,26.667,-13.0,18.0,0.7674,0.6911,52.64,67.55,34.34
clean/clean_0810.jpg,24.844,high,pass,32.549,-11.0,23.0,0.7137,0.623,71.17,80.55,39.03
clean/clean_0811.jpg,35.4792,high,pass,25.098,-7.0,24.0,0.776,0.7093,60.25,62.24,22.55
clean/clean_0812.jpg,30.8648,high,pass,31.373,-15.0,27.0,0.7285,0.6366,63.82,79.65,29.82
clean/clean_0813.jpg,24.8264,high,pass,29.804,-9.0,24.0,0.7366,0.6548,68.47,73.22,32.63
clean/clean_0814.jpg,22.0871,high,pass,34.118,-13.0,32.0,0.7032,0.6048,75.85,85.22,26.15
clean/clean_0815.jpg,22.3106,high,pass,34.51,-13.0,24.0,0.6961,0.6003,74.02,86.16,41.88
clean/clean_0816.jpg,11.3726,medium,pass,46.275,-4.0,42.0,0.584,0.464,123.68,110.89,35.21
clean/clean_0817.jpg,1.1804,low,pass,70.588,7.0,15.0,0.3204,0.1824,195.79,167.3,145.17
clean/clean_0818.jpg,30.0889,high,pass,29.02,-10.0,25.0,0.7448,0.6639,64.75,72.27,28.9
clean/clean_0819.jpg,31.4922,high,pass,27.451,-19.0,19.0,0.7647,0.682,45.44,72.37,34.54
clean/clean_0820.jpg,32.8131,high,pass,25.49,-12.0,20.0,0.7774,0.7048,52.79,64.01,29.88
clean/clean_0821.jpg,41.4532,high,pass,17.647,-7.0,18.0,0.8392,0.7956,41.58,45.41,16.81
clean/clean_0822.jpg,15.9359,medium,pass,44.706,-9.0,36.0,0.6034,0.4822,109.04,108.25,43.65
clean/clean_0823.jpg,24.1283,high,pass,31.765,-10.0,27.0,0.7185,0.6321,73.18,78.85,31.8
clean/clean_0824.jpg,25.0183,high,pass,30.98,-3.0,21.0,0.7205,0.6411,79.6,73.27,39.14
clean/clean_0825.jpg,2.9277,low,pass,64.706,8.0,32.0,0.3871,0.2506,188.62,150.9,99.22
clean/clean_0826.jpg,36.6127,high,pass,17.647,-8.0,14.0,0.8373,0.7956,38.84,46.38,23.31
clean/clean_0827.jpg,8.8049,medium,pass,53.333,3.0,54.0,0.5232,0.3823,156.15,123.05,23.34
clean/clean_0828.jpg,17.8699,medium,pass,43.529,-13.0,37.0,0.6176,0.4958,100.77,107.37,38.15
clean/clean_0829.jpg,6.4921,medium,pass,56.863,0.0,52.0,0.4825,0.3414,161.59,134.95,38.95
clean/clean_0830.jpg,6.0707,medium,pass,60.392,-8.0,57.0,0.458,0.3005,160.77,147.06,33.51
clean/clean_0831.jpg,5.8986,medium,pass,62.745,-14.0,58.0,0.4385,0.2732,156.03,157.09,38.0
clean/clean_0832.jpg,27.6051,high,pass,32.157,-21.0,21.0,0.7286,0.6275,51.93,83.46,41.02
clean/clean_0833.jpg,30.7968,high,pass,23.922,-11.0,22.0,0.7874,0.7229,52.7,61.15,22.39
clean/clean_0834.jpg,41.7702,high,pass,14.118,-12.0,15.0,0.8698,0.8365,27.73,39.88,13.13
clean/clean_0835.jpg,33.3939,high,pass,22.353,-8.0,12.0,0.7978,0.7411,48.15,56.6,34.48
clean/clean_0836.jpg,18.6937,medium,pass,40.784,-16.0,26.0,0.6415,0.5276,84.15,102.76,52.01
clean/clean_0837.jpg,10.8072,medium,pass,53.333,-6.0,51.0,0.525,0.3822,141.36,128.57,29.79
clean/clean_0838.jpg,9.9533,medium,pass,51.765,-10.0,49.0,0.541,0.4004,130.28,126.72,32.57
clean/clean_0839.jpg,29.7593,high,pass,28.627,-14.0,16.0,0.7481,0.6684,54.65,73.26,42.82
clean/clean_0840.jpg,12.6892,medium,pass,48.627,-2.0,40.0,0.5588,0.4368,132.07,115.59,45.44
clean/clean_0841.jpg,36.8516,high,pass,23.137,-9.0,18.0,0.7926,0.732,51.84,58.44,27.07
clean/clean_0842.jpg,34.9712,high,pass,22.745,-16.0,19.0,0.8058,0.7366,37.99,60.29,24.31
clean/clean_0843.jpg,31.6562,high,pass,28.235,-16.0,25.0,0.7553,0.673,53.54,73.99,26.0
clean/clean_0844.jpg,25.5301,high,pass,33.725,-7.0,25.0,0.6993,0.6094,81.41,81.55,39.1
clean/clean_0845.jpg,23.8984,high,pass,38.039,-24.0,40.0,0.6853,0.5594,69.34,98.1,16.86
clean/clean_0846.jpg,35.8472,high,pass,18.431,-5.0,8.0,0.8274,0.7865,43.44,46.35,33.45
clean/clean_0847.jpg,13.4944,medium,pass,49.02,-17.0,41.0,0.5654,0.4322,110.92,123.99,42.76
clean/clean_0848.jpg,45.7247,high,pass,10.588,-2.0,10.0,0.8868,0.8774,32.5,29.87,14.21
clean/clean_0849.jpg,42.9502,high,pass,9.804,2.0,13.0,0.8968,0.8864,35.33,26.23,3.2
clean/clean_0850.jpg,0.168,fresh,pass,83.529,2.0,6.0,0.1822,0.0325,217.92,206.05,196.86
clean/clean_0851.jpg,6.9148,medium,pass,57.647,-4.0,56.0,0.4838,0.3323,157.0,138.67,28.82
clean/clean_0852.jpg,21.7648,high,pass,33.725,-14.0,32.0,0.7086,0.6094,72.96,84.18,26.96
clean/clean_0853.jpg,34.3546,high,pass,27.843,-8.0,12.0,0.7486,0.6775,60.05,69.42,47.29
clean/clean_0854.jpg,6.8084,medium,pass,55.686,-8.0,50.0,0.4991,0.355,145.81,135.79,38.87
clean/clean_0855.jpg,32.1945,high,pass,28.627,-17.0,26.0,0.7568,0.6684,54.54,73.15,24.23
clean/clean_0856.jpg,10.8467,medium,pass,51.373,0.0,46.0,0.5379,0.405,143.17,120.22,39.0
clean/clean_0857.jpg,22.4599,high,pass,36.078,-17.0,27.0,0.6878,0.5822,71.28,91.73,39.14
clean/clean_0858.jpg,20.245,high,pass,40.784,-18.0,33.0,0.6444,0.5276,85.1,103.71,38.18
clean/clean_0859.jpg,8.6255,medium,pass,52.157,-3.0,47.0,0.5268,0.3959,143.2,124.87,39.95
clean/clean_0860.jpg,23.8562,high,pass,36.078,-17.0,27.0,0.6872,0.5822,72.18,91.71,38.19
clean/clean_0861.jpg,11.919,medium,pass,52.549,-16.0,49.0,0.5377,0.3914,123.87,131.39,32.62
clean/clean_0862.jpg,5.8169,medium,pass,56.863,-2.0,55.0,0.4891,0.3414,159.0,135.13,29.9
clean/clean_0863.jpg,0.8955,fresh,pass,74.118,2.0,11.0,0.2844,0.1415,194.83,180.2,161.77
clean/clean_0864.jpg,28.2281,high,pass,29.02,1.0,18.0,0.734,0.6639,78.66,67.72,40.05
clean/clean_0865.jpg,21.3124,high,pass,41.569,-26.0,33.0,0.6494,0.5185,71.1,108.17,40.79
clean/clean_0866.jpg,22.3632,high,pass,39.608,-16.0,27.0,0.6539,0.5412,82.28,99.04,48.29
clean/clean_0867.jpg,6.3669,medium,pass,53.725,-4.0,54.0,0.5192,0.3777,148.0,128.74,24.42
clean/clean_0868.jpg,15.5633,medium,pass,42.745,-13.0,40.0,0.6249,0.5049,99.75,106.35,29.73
clean/clean_0869.jpg,21.7317,high,pass,38.431,-16.0,33.0,0.6668,0.5548,82.22,96.21,34.37
clean/clean_0870.jpg,11.5065,medium,pass,49.02,-13.0,41.0,0.565,0.4323,116.54,121.29,42.84
clean/clean_0871.jpg,40.3662,high,pass,15.686,-9.0,15.0,0.8544,0.8183,33.4,42.78,17.88
clean/clean_0872.jpg,26.7331,high,pass,32.157,-20.0,28.0,0.7266,0.6275,58.34,83.41,28.97
clean/clean_0873.jpg,17.8671,medium,pass,40.784,-15.0,32.0,0.64,0.5276,89.59,102.65,41.74
clean/clean_0874.jpg,23.4786,high,pass,36.078,-19.0,33.0,0.6918,0.5821,70.22,92.51,28.83
clean/clean_0875.jpg,36.9876,high,pass,22.353,-5.0,15.0,0.7935,0.7411,54.53,55.59,32.53
clean/clean_0876.jpg,38.242,high,pass,18.824,-6.0,11.0,0.8234,0.782,44.36,48.19,30.68
clean/clean_0877.jpg,36.0658,high,pass,20.0,-4.0,6.0,0.8148,0.7684,46.24,49.15,39.95
clean/clean_0878.jpg,5.3283,medium,pass,57.255,9.0,54.0,0.481,0.3369,175.46,129.43,34.35
clean/clean_0879.jpg,8.0764,medium,pass,54.118,-5.0,53.0,0.5169,0.3732,145.02,130.39,28.84
clean/clean_0880.jpg,5.0419,medium,pass,55.686,4.0,58.0,0.5008,0.3551,164.41,129.46,18.68
clean/clean_0881.jpg,26.6606,high,pass,31.373,-12.0,21.0,0.7224,0.6366,66.59,78.73,40.91
clean/clean_0882.jpg,34.2137,high,pass,24.706,-8.0,21.0,0.7794,0.7139,58.21,61.11,26.06
clean/clean_0883.jpg,12.697,medium,pass,46.667,-10.0,44.0,0.5848,0.4595,116.44,114.73,32.58
clean/clean_0884.jpg,13.2002,medium,pass,45.882,-1.0,36.0,0.5849,0.4687,125.63,107.3,46.39
clean/clean_0885.jpg,11.8795,medium,pass,47.059,-9.0,41.0,0.5785,0.455,117.41,115.7,39.09
clean/clean_0886.jpg,5.6896,medium,pass,57.647,2.0,54.0,0.4768,0.3323,166.26,135.92,34.39
clean/clean_0887.jpg,43.9903,high,pass,10.588,-10.0,9.0,0.8945,0.8774,17.56,33.42,17.75
clean/clean_0888.jpg,15.8726,medium,pass,43.922,-14.0,37.0,0.6144,0.4913,99.77,109.14,38.99
clean/clean_0889.jpg,32.859,high,pass,25.49,-8.0,24.0,0.7696,0.7048,61.98,63.97,23.36
clean/clean_0890.jpg,44.2234,high,pass,14.902,-11.0,13.0,0.8598,0.8274,27.93,42.85,19.79
clean/clean_0891.jpg,40.6173,high,pass,20.0,-5.0,14.0,0.8145,0.7684,48.98,50.04,28.83
clean/clean_0892.jpg,4.0048,low,pass,61.961,-7.0,49.0,0.4321,0.2824,163.77,151.9,58.67
clean/clean_0893.jpg,16.8586,medium,pass,39.608,-7.0,27.0,0.6437,0.5412,96.12,96.26,49.2
clean/clean_0894.jpg,23.5874,high,pass,38.824,-24.0,33.0,0.6724,0.5503,68.36,100.81,34.36
clean/clean_0895.jpg,36.9149,high,pass,23.529,-13.0,23.0,0.7955,0.7275,48.16,60.3,20.62
clean/clean_0896.jpg,20.409,high,pass,37.647,-25.0,31.0,0.6846,0.564,62.89,98.12,35.36
clean/clean_0897.jpg,6.2242,medium,pass,56.863,6.0,53.0,0.4805,0.3414,170.85,131.27,38.05
clean/clean_0898.jpg,15.6225,medium,pass,41.569,-8.0,30.0,0.624,0.5185,102.63,101.84,47.4
clean/clean_0899.jpg,0.2339,fresh,pass,85.882,-5.0,5.0,0.1634,0.0053,208.77,217.21,205.25
clean/clean_0900.jpg,25.0278,high,pass,35.686,-10.0,25.0,0.6826,0.5867,81.48,88.08,42.86
clean/clean_0901.jpg,30.1574,high,pass,25.882,-9.0,11.0,0.7647,0.7002,54.45,65.67,45.39
clean/clean_0902.jpg,17.8876,medium,pass,43.922,-19.0,40.0,0.6196,0.4913,92.46,111.99,31.68
clean/clean_0903.jpg,33.7241,high,pass,26.275,-22.0,24.0,0.7834,0.6957,37.84,70.3,23.23
clean/clean_0904.jpg,7.6255,medium,pass,53.333,2.0,52.0,0.5175,0.3823,154.39,124.98,30.83
clean/clean_0905.jpg,31.432,high,pass,26.275,-8.0,16.0,0.762,0.6957,59.1,65.7,38.96
clean/clean_0906.jpg,13.9105,medium,pass,47.059,-10.0,39.0,0.5784,0.455,116.38,115.59,42.68
clean/clean_0907.jpg,11.1976,medium,pass,51.373,-3.0,47.0,0.5388,0.405,139.6,122.19,36.35
clean/clean_0908.jpg,10.3146,medium,pass,49.804,-5.0,47.0,0.5554,0.4232,132.98,119.27,31.57
clean/clean_0909.jpg,29.5771,high,pass,24.314,-12.0,25.0,0.7845,0.7184,52.67,62.97,19.6
clean/clean_0910.jpg,21.2047,high,pass,38.039,-21.0,26.0,0.6725,0.5594,68.59,98.28,46.6
clean/clean_0911.jpg,18.5308,medium,pass,41.176,-22.0,33.0,0.6452,0.5232,78.44,106.28,40.75
clean/clean_0912.jpg,27.5183,high,pass,29.412,-12.0,21.0,0.7386,0.6593,61.91,74.97,36.23
clean/clean_0913.jpg,15.4867,medium,pass,43.922,-8.0,33.0,0.6082,0.4913,107.2,106.41,47.35
clean/clean_0914.jpg,18.1163,medium,pass,40.0,-16.0,36.0,0.6533,0.5367,85.08,100.92,32.62
clean/clean_0915.jpg,38.5498,high,pass,16.471,-14.0,13.0,0.8542,0.8092,25.03,46.42,21.51
clean/clean_0916.jpg,6.1927,medium,pass,55.294,-3.0,55.0,0.5047,0.3596,152.45,132.27,27.02
clean/clean_0917.jpg,8.3136,medium,pass,52.941,0.0,54.0,0.5283,0.3869,150.65,124.01,21.53
clean/clean_0918.jpg,38.3647,high,pass,14.118,-1.0,2.0,0.8584,0.8365,36.96,36.18,33.44
clean/clean_0919.jpg,32.6827,high,pass,27.059,-15.0,19.0,0.7656,0.6866,50.07,69.61,34.56
clean/clean_0920.jpg,13.477,medium,pass,45.49,-5.0,37.0,0.593,0.4732,118.17,108.15,43.54
clean/clean_0921.jpg,10.8265,medium,pass,53.725,-4.0,53.0,0.5194,0.3777,146.86,128.53,27.9
clean/clean_0922.jpg,10.9027,medium,pass,50.98,-11.0,46.0,0.5459,0.4095,126.56,125.78,36.24
clean/clean_0923.jpg,33.6411,high,pass,29.412,-24.0,23.0,0.7576,0.6593,39.78,78.7,32.56
clean/clean_0924.jpg,14.5257,medium,pass,48.235,-17.0,33.0,0.5741,0.4413,103.46,121.15,57.47
clean/clean_0925.jpg,8.0968,medium,pass,54.118,1.0,49.0,0.5068,0.3732,154.35,127.7,40.94
clean/clean_0926.jpg,34.0242,high,pass,25.49,-13.0,20.0,0.7742,0.7047,51.76,65.76,30.7
clean/clean_0927.jpg,5.4575,medium,pass,58.824,-6.0,54.0,0.4702,0.3187,157.9,142.34,38.03
clean/clean_0928.jpg,15.9195,medium,pass,46.275,-14.0,40.0,0.5914,0.464,107.21,115.66,37.2
clean/clean_0929.jpg,37.5599,high,pass,18.039,2.0,9.0,0.8237,0.791,52.69,43.59,31.62
clean/clean_0930.jpg,26.4005,high,pass,32.549,-23.0,22.0,0.7276,0.623,49.17,85.32,41.03
clean/clean_0931.jpg,48.7052,high,pass,10.196,6.0,7.0,0.8903,0.8819,38.77,24.12,19.54
clean/clean_0932.jpg,16.8607,medium,pass,39.608,-1.0,35.0,0.6469,0.5413,107.04,92.41,33.34
clean/clean_0933.jpg,17.0036,medium,pass,44.706,-13.0,42.0,0.6113,0.4822,104.49,110.17,28.01
clean/clean_0934.jpg,13.7683,medium,pass,44.314,-8.0,43.0,0.6074,0.4867,113.6,107.27,27.88
clean/clean_0935.jpg,26.2844,high,pass,31.765,-14.0,13.0,0.7213,0.6321,59.13,80.5,53.76
clean/clean_0936.jpg,21.1489,high,pass,35.686,-20.0,19.0,0.6888,0.5867,62.96,92.64,53.9
clean/clean_0937.jpg,26.0775,high,pass,33.725,-18.0,27.0,0.7114,0.6094,63.75,86.05,35.3
clean/clean_0938.jpg,8.046,medium,pass,54.51,-1.0,49.0,0.5046,0.3686,152.52,129.57,40.96
clean/clean_0939.jpg,28.3794,high,pass,30.588,-15.0,19.0,0.7313,0.6457,59.04,78.57,41.67
clean/clean_0940.jpg,31.6765,high,pass,24.314,-7.0,14.0,0.78,0.7184,55.48,60.24,36.27
clean/clean_0941.jpg,21.3508,high,pass,34.902,-15.0,28.0,0.6958,0.5958,73.11,88.03,35.43
clean/clean_0942.jpg,10.9595,medium,pass,50.196,-10.0,43.0,0.5486,0.4186,125.57,123.86,42.63
clean/clean_0943.jpg,40.4882,high,pass,21.176,-10.0,4.0,0.8082,0.7547,37.02,55.64,45.51
clean/clean_0944.jpg,33.5348,high,pass,28.627,-16.0,21.0,0.7505,0.6684,54.45,73.98,34.31
clean/clean_0945.jpg,27.7486,high,pass,32.549,-25.0,25.0,0.7302,0.623,47.31,86.23,35.47
clean/clean_0946.jpg,3.7702,low,pass,63.529,-2.0,45.0,0.409,0.2641,175.5,153.47,71.33
clean/clean_0947.jpg,22.2624,high,pass,42.353,-26.0,31.0,0.6391,0.5094,72.02,110.94,47.26
clean/clean_0948.jpg,27.4466,high,pass,30.98,-15.0,23.0,0.7309,0.6412,61.07,78.75,36.31
clean/clean_0949.jpg,11.1567,medium,pass,45.882,-6.0,42.0,0.589,0.4686,120.03,110.93,33.4
clean/clean_0950.jpg,11.5268,medium,pass,53.725,-14.0,51.0,0.5288,0.3778,129.26,133.09,29.7
clean/clean_0951.jpg,31.4391,high,pass,27.843,-14.0,19.0,0.7558,0.6775,54.53,71.29,36.24
clean/clean_0952.jpg,20.8111,high,pass,35.686,-12.0,26.0,0.6843,0.5867,78.64,88.94,41.87
clean/clean_0953.jpg,8.3166,medium,pass,57.255,-16.0,50.0,0.4921,0.3368,135.71,143.23,42.61
clean/clean_0954.jpg,16.5665,medium,pass,46.275,-16.0,39.0,0.5928,0.464,103.52,116.58,39.05
clean/clean_0955.jpg,4.435,low,pass,63.137,-12.0,52.0,0.4256,0.2687,160.76,157.2,53.82
clean/clean_0956.jpg,20.7393,high,pass,38.039,-18.0,32.0,0.6718,0.5594,77.7,96.3,34.47
clean/clean_0957.jpg,46.8587,high,pass,6.275,8.0,2.0,0.9181,0.9273,32.22,15.73,17.62
clean/clean_0958.jpg,22.4115,high,pass,34.118,-19.0,22.0,0.7037,0.6048,61.74,88.66,44.37
